season,daytype,k_count,Municipality,monthly_income,water_access,roof_material,wall_material,cb_size,floor_area,years_electrified,fridge_freezer,geyser,heater,hotplate,iron,kettle,microwave,3_plate,4_plate,tv,washing_machine,fridge_freezer_use,geyser_use,heater_use,hotplate_use,iron_use,kettle_use,microwave_use,3_plate_use,4_plate_use,washing_machine_use,k
summer,weekday,4,Ekurhuleni,3806.818181818182,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,26.0,1,0,0,1,1,1,1,0,0,1,1,never,never,never,daily,weekly,daily,daily,never,never,weekly,31
summer,Friday,5,Ekurhuleni,3977.2727272727284,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,88.0,26.0,1,0,1,1,1,1,0,0,0,0,1,never,never,weekly,daily,weekly,daily,never,never,never,weekly,31
summer,Saturday,6,Ekurhuleni,3977.2727272727284,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,88.0,26.0,1,0,1,1,1,1,0,0,0,0,1,never,never,weekly,daily,weekly,daily,never,never,never,weekly,31
summer,Sunday,3,Ekurhuleni,3977.2727272727284,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,88.0,26.0,1,0,1,1,1,1,0,0,0,0,1,never,never,weekly,daily,weekly,daily,never,never,never,weekly,31
summer,weekday,15,Ekurhuleni,3977.2727272727284,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,88.0,26.0,1,0,1,1,1,1,0,0,0,0,1,never,never,weekly,daily,weekly,daily,never,never,never,weekly,31
summer,Friday,2,Ekurhuleni,7784.090909090909,tap inside house,Tiles,Brick,20.0,64.0,26.0,1,1,1,0,1,1,1,0,1,0,1,never,daily,weekly,never,weekly,daily,daily,never,daily,weekly,31
summer,Sunday,2,Ekurhuleni,7784.090909090909,tap inside house,Tiles,Brick,20.0,64.0,26.0,1,1,1,0,1,1,1,0,1,0,1,never,daily,weekly,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,2,Ekurhuleni,7784.090909090909,tap inside house,Tiles,Brick,20.0,64.0,26.0,1,1,1,0,1,1,1,0,1,0,1,never,daily,weekly,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,5,Ekurhuleni,2272.7272727272725,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,30.0,1,0,0,0,1,1,0,0,0,1,0,never,never,never,never,weekly,daily,never,never,never,never,31
summer,Saturday,2,Ekurhuleni,2272.7272727272725,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,30.0,1,0,0,0,1,1,0,0,0,1,0,never,never,never,never,weekly,daily,never,never,never,never,31
summer,Sunday,5,Ekurhuleni,2272.7272727272725,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,30.0,1,0,0,0,1,1,0,0,0,1,0,never,never,never,never,weekly,daily,never,never,never,never,31
summer,weekday,13,Ekurhuleni,2272.7272727272725,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,30.0,1,0,0,0,1,1,0,0,0,1,0,never,never,never,never,weekly,daily,never,never,never,never,31
winter,Friday,2,Ekurhuleni,2272.7272727272725,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,30.0,1,0,0,0,1,1,0,0,0,1,0,never,never,never,never,weekly,daily,never,never,never,never,31
winter,Saturday,2,Ekurhuleni,2272.7272727272725,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,30.0,1,0,0,0,1,1,0,0,0,1,0,never,never,never,never,weekly,daily,never,never,never,never,31
winter,weekday,3,Ekurhuleni,2272.7272727272725,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,30.0,1,0,0,0,1,1,0,0,0,1,0,never,never,never,never,weekly,daily,never,never,never,never,31
summer,Friday,2,Ekurhuleni,25568.181818181816,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,3.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,weekday,4,Ekurhuleni,25568.181818181816,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,3.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,weekday,2,Ekurhuleni,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,25.0,2,0,0,1,1,2,0,0,0,2,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,3,Ekurhuleni,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,109.0,5.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,12,Ekurhuleni,9090.90909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,119.0,23.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Saturday,11,Ekurhuleni,9090.90909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,119.0,23.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Sunday,3,Ekurhuleni,9090.90909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,119.0,23.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,10,Ekurhuleni,9090.90909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,119.0,23.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
winter,Friday,2,Ekurhuleni,9090.90909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,119.0,23.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
winter,Saturday,3,Ekurhuleni,9090.90909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,119.0,23.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Friday,2,Ekurhuleni,11363.636363636364,tap inside house,Plastic,Plaster,20.0,68.0,26.0,1,0,0,0,1,1,1,1,0,1,1,never,never,never,never,weekly,daily,daily,daily,never,weekly,31
summer,Saturday,8,Ekurhuleni,11363.636363636364,tap inside house,Plastic,Plaster,20.0,68.0,26.0,1,0,0,0,1,1,1,1,0,1,1,never,never,never,never,weekly,daily,daily,daily,never,weekly,31
summer,weekday,7,Ekurhuleni,11363.636363636364,tap inside house,Plastic,Plaster,20.0,68.0,26.0,1,0,0,0,1,1,1,1,0,1,1,never,never,never,never,weekly,daily,daily,daily,never,weekly,31
summer,Sunday,3,Ekurhuleni,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,30.0,1,0,0,0,1,1,0,0,1,1,1,never,never,never,never,weekly,daily,never,never,monthly,weekly,31
summer,weekday,3,Ekurhuleni,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,30.0,1,0,0,0,1,1,0,0,1,1,1,never,never,never,never,weekly,daily,never,never,monthly,weekly,31
summer,Friday,2,Ekurhuleni,568.1818181818181,tap in yard,Asbestos,Plaster,20.0,59.0,27.0,1,0,0,1,1,1,0,0,0,1,1,never,never,never,weekly,weekly,daily,never,never,never,monthly,31
summer,Saturday,2,Ekurhuleni,568.1818181818181,tap in yard,Asbestos,Plaster,20.0,59.0,27.0,1,0,0,1,1,1,0,0,0,1,1,never,never,never,weekly,weekly,daily,never,never,never,monthly,31
summer,weekday,9,Ekurhuleni,568.1818181818181,tap in yard,Asbestos,Plaster,20.0,59.0,27.0,1,0,0,1,1,1,0,0,0,1,1,never,never,never,weekly,weekly,daily,never,never,never,monthly,31
winter,weekday,2,Ekurhuleni,568.1818181818181,tap in yard,Asbestos,Plaster,20.0,59.0,27.0,1,0,0,1,1,1,0,0,0,1,1,never,never,never,weekly,weekly,daily,never,never,never,monthly,31
summer,Friday,2,Ekurhuleni,3068.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,40.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,Saturday,3,Ekurhuleni,3068.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,40.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,weekday,12,Ekurhuleni,3068.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,40.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
winter,weekday,2,Ekurhuleni,3068.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,40.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,Friday,2,Ekurhuleni,3238.6363636363635,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,59.0,30.0,1,0,0,0,1,1,0,0,1,1,1,never,never,never,never,weekly,daily,never,never,daily,weekly,31
summer,Saturday,3,Ekurhuleni,3238.6363636363635,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,59.0,30.0,1,0,0,0,1,1,0,0,1,1,1,never,never,never,never,weekly,daily,never,never,daily,weekly,31
summer,Sunday,4,Ekurhuleni,3238.6363636363635,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,59.0,30.0,1,0,0,0,1,1,0,0,1,1,1,never,never,never,never,weekly,daily,never,never,daily,weekly,31
summer,weekday,11,Ekurhuleni,3238.6363636363635,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,59.0,30.0,1,0,0,0,1,1,0,0,1,1,1,never,never,never,never,weekly,daily,never,never,daily,weekly,31
summer,Friday,10,Ekurhuleni,0.0,tap inside house,Asbestos,Plaster,20.0,59.0,30.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,17,Ekurhuleni,0.0,tap inside house,Asbestos,Plaster,20.0,59.0,30.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Sunday,15,Ekurhuleni,0.0,tap inside house,Asbestos,Plaster,20.0,59.0,30.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,29,Ekurhuleni,0.0,tap inside house,Asbestos,Plaster,20.0,59.0,30.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
winter,Friday,5,Ekurhuleni,0.0,tap inside house,Asbestos,Plaster,20.0,59.0,30.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
winter,Saturday,6,Ekurhuleni,0.0,tap inside house,Asbestos,Plaster,20.0,59.0,30.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
winter,Sunday,6,Ekurhuleni,0.0,tap inside house,Asbestos,Plaster,20.0,59.0,30.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
winter,weekday,6,Ekurhuleni,0.0,tap inside house,Asbestos,Plaster,20.0,59.0,30.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,2,Ekurhuleni,568.1818181818181,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,59.0,46.0,1,0,0,0,1,1,0,1,0,1,0,never,never,never,never,weekly,daily,never,daily,never,never,31
summer,weekday,2,Ekurhuleni,568.1818181818181,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,59.0,46.0,1,0,0,0,1,1,0,1,0,1,0,never,never,never,never,weekly,daily,never,daily,never,never,31
summer,Saturday,2,Ekurhuleni,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,47.0,18.0,1,0,0,1,1,1,1,0,0,1,1,never,never,never,daily,weekly,daily,weekly,never,never,weekly,31
summer,Friday,2,Ekurhuleni,5681.818181818182,tap inside house,Plastic,Plaster,20.0,55.0,26.0,0,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,weekday,6,Ekurhuleni,5681.818181818182,tap inside house,Plastic,Plaster,20.0,55.0,26.0,0,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
winter,weekday,8,Ekurhuleni,5681.818181818182,tap inside house,Plastic,Plaster,20.0,55.0,26.0,0,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,Friday,3,Ekurhuleni,3806.818181818182,tap inside house,Tiles,Plaster,20.0,94.0,26.0,1,0,1,0,1,1,1,0,1,1,1,never,never,weekly,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,4,Ekurhuleni,3806.818181818182,tap inside house,Tiles,Plaster,20.0,94.0,26.0,1,0,1,0,1,1,1,0,1,1,1,never,never,weekly,never,weekly,daily,daily,never,daily,weekly,31
summer,Sunday,3,Ekurhuleni,3806.818181818182,tap inside house,Tiles,Plaster,20.0,94.0,26.0,1,0,1,0,1,1,1,0,1,1,1,never,never,weekly,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,10,Ekurhuleni,3806.818181818182,tap inside house,Tiles,Plaster,20.0,94.0,26.0,1,0,1,0,1,1,1,0,1,1,1,never,never,weekly,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,5,Ekurhuleni,6477.272727272727,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,58.0,26.0,1,0,1,0,1,1,1,0,1,1,1,never,never,weekly,never,weekly,daily,daily,never,daily,never,31
summer,Saturday,2,Ekurhuleni,6477.272727272727,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,58.0,26.0,1,0,1,0,1,1,1,0,1,1,1,never,never,weekly,never,weekly,daily,daily,never,daily,never,31
summer,weekday,7,Ekurhuleni,6477.272727272727,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,58.0,26.0,1,0,1,0,1,1,1,0,1,1,1,never,never,weekly,never,weekly,daily,daily,never,daily,never,31
summer,Saturday,4,Ekurhuleni,11420.454545454546,tap inside house,Asbestos,Plaster,20.0,57.0,26.0,1,0,0,1,1,1,1,0,0,1,1,never,never,never,daily,weekly,daily,daily,never,never,weekly,31
summer,weekday,2,Ekurhuleni,11420.454545454546,tap inside house,Asbestos,Plaster,20.0,57.0,26.0,1,0,0,1,1,1,1,0,0,1,1,never,never,never,daily,weekly,daily,daily,never,never,weekly,31
summer,Friday,7,Ekurhuleni,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,30.0,1,0,0,1,1,1,0,0,0,1,1,never,never,never,daily,weekly,daily,never,never,never,weekly,31
summer,Saturday,6,Ekurhuleni,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,30.0,1,0,0,1,1,1,0,0,0,1,1,never,never,never,daily,weekly,daily,never,never,never,weekly,31
summer,Sunday,7,Ekurhuleni,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,30.0,1,0,0,1,1,1,0,0,0,1,1,never,never,never,daily,weekly,daily,never,never,never,weekly,31
summer,weekday,13,Ekurhuleni,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,30.0,1,0,0,1,1,1,0,0,0,1,1,never,never,never,daily,weekly,daily,never,never,never,weekly,31
summer,Saturday,2,Ekurhuleni,568.1818181818181,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,132.0,30.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,weekday,4,Ekurhuleni,568.1818181818181,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,132.0,30.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,Friday,4,Ekurhuleni,6477.272727272727,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,58.0,26.0,1,0,0,0,1,1,1,0,0,1,1,never,never,never,never,weekly,daily,daily,never,never,weekly,31
summer,Saturday,2,Ekurhuleni,6477.272727272727,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,58.0,26.0,1,0,0,0,1,1,1,0,0,1,1,never,never,never,never,weekly,daily,daily,never,never,weekly,31
summer,Sunday,2,Ekurhuleni,6477.272727272727,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,58.0,26.0,1,0,0,0,1,1,1,0,0,1,1,never,never,never,never,weekly,daily,daily,never,never,weekly,31
summer,weekday,6,Ekurhuleni,6477.272727272727,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,58.0,26.0,1,0,0,0,1,1,1,0,0,1,1,never,never,never,never,weekly,daily,daily,never,never,weekly,31
